"id_biblio","date_biblio","id_redacteur","auteurs","titre","journal","annee","volume","supplement","numero","prem_page","dern_page","autre_media","abstract","lien_ressource_web","full_text_disponible","doublon_vu"
7543,2005-12-15,"HM","Ewan PW. Clark AT.","IgE mediated food allergy: when is food challenge needed ?","Arch Dis Child",2005,"90",,,"555","556"," ",," ",FAUX,VRAI
7544,2005-12-19,"HM","Akdis CA. Blaser K. Akdis M.","Mechanisms of allergen-specific immunotherapy","Chem Immunol Allergy",2006,"91",,,"195","203"," ","
Allergen-specific immunotherapy (SIT) is the only treatment, which leads to a life-long tolerance against allergens due to restoration of normal immunity. The induction of a tolerant state in peripheral T cells represents an essential step in allergen-S","16354960",FAUX,VRAI
7545,2005-12-19,"HM","Akdis M. Blaser K. Akdis CA.","T regulatory cells in allergy","Chem Immunol Allergy",2006,"91",,,"159","173"," ","
Activation-induced cell death, anergy and/or immune response modulation by T regulatory cells (T(Reg)) are essential mechanisms of peripheral T-cell tolerance. There is growing evidence that anergy, tolerance and active suppression are not entirely dist","16354957",FAUX,VRAI
7546,2005-12-19,"HM","Aalberse RC.","Structural features of allergenic molecules","Chem Immunol Allergy",2006,"91",,,"134","146"," ","
In this paper the relation between protein allergenicity (the capacity to induce IgE antibody production or the capacity to activate mast cells sensitized with IgE antibodies induced by a cross-reactive allergen) and protein structure is discussed. Whil",,VRAI,FAUX
7547,2005-12-19,"HM","Jeong KY. Lee H. Lee JS. Lee J. Lee IY. Ree HI. Hong CS. Park JW. Yong TS.","Immunoglobulin E Binding Reactivity of a Recombinant Allergen Homologous to {alpha}-Tubulin from Tyrophagus putrescentiae","Clin Diagn Lab Immunol",2005,"12",,,"1451","1454"," ","
Storage mites may cause allergic respiratory diseases in urban areas as well as pose an occupational hazard in rural areas. Characterization of storage mite allergens is important for the development of diagnostic and therapeutic agents against mite-ass",,VRAI,FAUX
7548,2005-12-19,"HM","Silvanovich A. Nemeth MA. Song P. Herman R. Tagliani L. Bannon GA.","The Value of Short Amino Acid Sequence Matches for Prediction of Protein Allergenicity","Toxicol Sci",2006,"90",,,"252","258"," ","
Typically genetically engineered crops contain traits encoded by one or a few newly expressed proteins. The allergenicity assessment of newly expressed proteins is an important component in the safety evaluation of genetically engineered plants. One asp"," ",VRAI,FAUX
7549,2005-12-19,"HM","Chow LP. Chiu LL. Khoo KH. Peng HJ. Yang SY. Huang SW. Su SN.","Purification and structural analysis of the novel glycoprotein allergen Cyn d 24, a pathogenesis-related protein PR-1, from Bermuda grass pollen","FEBS J",2005,"272",,,"6218","6227"," ","
Bermuda grass pollen (BGP) contains a very complex mixture of allergens, but only a few have been characterized. One of the allergens, with an apparent molecular mass of 21 kDa, has been shown to bind serum IgE from 29% of patients with BGP allergy. A c"," ",VRAI,FAUX
7550,2005-12-19,"HM","Kamal N. Chowdhury S. Madan T. Sharma D. Attreyi M. Haq W. Katti SB. Kumar A. Sarma PU.","Tryptophan residue is essential for immunoreactivity of a diagnostically relevant peptide epitope of A. fumigatus","Mol Cell Biochem",2005,"275",,,"223","231"," ","
The role of tryptophan (Trp17) in immunoreactivity of P1, the diagnostically relevant peptide from a major allergen/antigen of Aspergillus fumigatus, was evaluated by chemically modifying tryptophanyl residue of P1. In BIAcore kinetic studies, unmodifie"," ",FAUX,FAUX
7551,2005-12-19,"HM","Cobbaert CM. Jonker GJ.","Allergy testing on the IMMULITE 2000 Random-Access immunoanalyzer - a clinical evaluation study","Clin Chem Lab Med",2005,"43",,,"772","781"," ","
PURPOSE: We aimed to evaluate the diagnostic performance of the IMMULITE 2000 Allergy System from Diagnostic Products Corporation (DPC) for the detection of inhalant and food allergies, focusing on inhalant and food screens, mixes and single allergens. "," ",FAUX,FAUX
7552,2005-12-19,"HM","Sinclair D. Saas M. Cook LJ.","In vitro allergy investigation: Does a multiple allergen testing system give useful information ?","Clin Lab",2005,"51",,,"395","401"," ","
INTRODUCTION: The Hitachi CLA allergy test gives individual results on a wide range of common allergens. This study looked at the effect on patient management of the extra information gleaned from the use of this test compared to the same patient being "," ",FAUX,FAUX
7553,2005-12-19,"HM","Aalberse RC.","Assessment of sequence homology and cross-reactivity","Toxicol Appl Pharmacol",2005,"207","2 suppl",,"149","151"," ","
Three aspects of allergenicity assessment and are discussed: IgE immunogenicity, IgE cross-reactivity and T cell cross-reactivity, all with emphasis on in-silico predictability: from amino acid sequence via 3D structure to allergenicity.","16153988",VRAI,FAUX
7554,2005-12-23,"HM","Tamburrini M. Cerasuolo I. Carratore V. Stanziola AA. Zofra S. Romano L. Camardella L. Ciardiello MA.","Kiwellin, a novel protein from kiwi fruit. Purification, biochemical characterization and identification as an allergen","Protein J",2005,"24",,,"423","429"," ","
Kiwellin is a novel protein of 28 kDa isolated from kiwi (Actinidia chinensis) fruit. It is one of the three most abundant proteins present in the edible part of this fruit. Kiwellin has been purified by ion exchange chromatography. Its N-terminal amino"," ",VRAI,FAUX
7555,2005-12-23,"HM","Moreno FJ. Mackie AR. Mills EN.","Phospholipid Interactions Protect the Milk Allergen alpha-Lactalbumin from Proteolysis during in Vitro Digestion","J Agric Food Chem",2005,"53",,,"9810","9816"," ","
Interactions with food components may alter the resistance of food proteins to digestion, a property thought to play an important role in determining allergenic properties. The kinetics of breakdown of the bovine milk allergen alpha-lactalbumin during i"," ",FAUX,FAUX
7556,2005-12-19,"HM","Aalberse RC. Vermeulen E.","Immune reactivity to mite allergens in nonatopic subjects: immune deviation or immune ignorance","Int Arch Allergy Immunol",2001,"124",,,"208","209"," ","
Most subjects without IgE to Dermatophagoides pteronyssinus do not have IgG to Der p 1 or Der p 2 (as measured by RIA). However, by immunoblot or ELISA, IgG reactivity (mostly IgG1) to mite components is easily detectable. This discrepancy is caused lar"," ",FAUX,FAUX
7557,2005-12-19,"HM","Witteman AM. van Leeuwen J. van der Zee J. Aalberse RC.","Food allergens in house dust","Int Arch Allergy Immunol",1995,"107",,,"566","568"," ","
Selected food allergens have been measured in 11 house dust samples. The amount of ovomucoid ranged from 170 to 6,300 ng/g dust. The amount of beta-lactoglobulin ranged from < 16 to 71 ng/g dust. Ovomucoid levels in some house dust samples are probably "," ",FAUX,FAUX
7558,2005-12-19,"HM","van't Hof W. van den Berg M. Driedijk PC. Aalberse RC.","Heterogeneity in the IgE binding to a peptide derived from the house dust mite allergen Der p II indicates that the IgE response is highly polyclonal","Int Arch Allergy Immunol",1993,"101",,,"437","441"," ","
The fine specificity of IgE antibody binding to peptide 65-78 of the house dust mite major allergen Der p II was examined by comparison with binding to two peptides in which the cysteines corresponding to cys73 and cys78 in Der p II were substituted by "," ",FAUX,FAUX
7559,2005-12-19,"HM","van Milligen FJ. Vroom TM. Aalberse RC.","Presence of Felis domesticus allergen I in the cat's salivary and lacrimal glands","Int Arch Allergy Appl Immunol",1990,"92",,,"375","378"," ","
Most of the IgE response in persons allergic to cats is directed against the cat allergen Fel d I (Felis domesticus allergen I). Although the presence of Fel d I in saliva has been demonstrated, the source of Fel d I is not completely known. We measured"," ",FAUX,FAUX
7560,2005-12-19,"HM","van der Zee JS. de Groot H. van Swieten P. Jansen HM. Aalberse RC.","Discrepancies between the skin test and IgE antibody assays: study of histamine release, complement activation in vitro, and occurrence of allergen-specific IgG","J Allergy Clin Immunol",1988,"82",,,"270","281"," ","
Intracutaneous skin tests (STs) and RAST with the common allergens, grass pollen, house dust mite, and cat dander, were performed on 660 adult patients. In 117 patients (18%), we found 140 discordances (7%) in a total number of 1980 ST and RAST combinat"," ",FAUX,FAUX
7561,2005-12-19,"HM","Stallman PJ. Aalberse RC.","Estimation of basophil-bound IgE by quantitative immunofluorescence microscopy","Int Arch Allergy Appl Immunol",1977,"54",,,"9","18"," ","
By means of a previously developed basophil staining and fixation technique, it was possible to identify human basophilic granulocytes in leukocyte suspensions, which had been subjected to an immunofluorescence technique with anti-IgE. Using fluorescein"," ",FAUX,FAUX
7562,2005-12-19,"HM","van den Biggelaar AH. Lopuhaa C. van Ree R. van der Zee JS. Jans J. Hoek A. Migombet B. Borrmann S. Luckner D. Kremsner PG. Yazdanbakhsh M.","The prevalence of parasite infestation and house dust mite sensitization in Gabonese schoolchildren","Int Arch Allergy Immunol",2001,"126",,,"231","238"," ","
BACKGROUND: Allergic diseases seem less prevalent in communities in less developed parts of the world, where parasite infections are highly prevalent. Altogether not much is known about the association between chronic infections with tissue and blood-dw"," ",FAUX,FAUX
7563,2005-12-22,"HM","Kodzius R. Rhyner C. Konthur Z. Buczek D. Lehrach H. Walter G. Crameri R.","Rapid identification of allergen-encoding cDNA clones by phage display and high-density arrays","Comb Chem High Throughput Screen",2003,"6",,,"147","154"," ","
We describe a high-throughput, quantitative technology for fast identification of all different clones present in selectively enriched phage surface-displayed cDNA libraries. The strategy is based on a combination of phage display and high-density array","12678710",FAUX,FAUX
7564,2005-12-22,"HM","Petrovska N. Wu X. Donato R. Wang Z. Ong EK. Jones E. Forster J. Emmerling M. Sidoli A. O’Hehir R. Spangenberg G.","Transgenic ryegrasses (Lolium spp.) with down-regulation of main pollen allergens","Mol Breeding",2005,"14",,,"489","501"," ","
Ryegrass pollen (Lolium species) is a widespread source of air-borne allergens and is a major cause of hayfever and seasonal allergic asthma, which affect approximately 25% of the population in cool temperate climates. The main allergens of ryegrass pol"," ",FAUX,FAUX
7565,2005-12-22,"HM","Gavrovic-Jankulovic M. Polovic N. Prisic S. Jankov R. Atanaskovic-Markovic M. Vuckovic O. Velickovic TC.","Allergenic potency of kiwi fruit during fruit development","Food Agric Immunol",2005,"16",,,"117","128"," ","
Food allergies, including kiwi fruit allergy, have been the subject of extensive research in the last few years. The aim of this study was to examine a possible relationship between the developmental stage of kiwi fruit and its allergenic potency. The p",,FAUX,FAUX
7566,2005-12-22,"HM","Law A. Gupta N. Louie M. Poddar R. Ray A. Chakravarti DN.","Identification and Characterization of Plant Allergens Using Proteomic Approaches","Curr Proteomics",2005,"2",,,"147","164"," ","
Rapid identification of protein allergens is important for understanding the mechanisms of pathogenesis of allergen induced diseases, and for improving diagnostic and therapeutic strategies. The most frequently used methods for characterizing protein al",,FAUX,FAUX
7567,2005-12-22,"HM","Dewachter P. Tréchot P. Mouton-Faivre C.","Allergie à l'iode: le point sur la question","Rev Fr Allergol Immunol Clin",2005,"45",,,"476","488"," ","
Objectif. - Le but de cette revue générale a été de proposer une conduite à tenir diagnostique et de prévention ultérieure chez les patients ayant présenté une réaction d'hypersensibilité immédiate avec un médicament iodé.
Source des données. - Recherc"," ",VRAI,FAUX
7568,2005-12-22,"HM","Birnbaum J.","Allergie aux venins d'hyménoptères. Qui, comment et combien de temps désensibiliser ?","Rev Fr Allergol Immunol Clin",2005,"45",,,"489","492"," ","
Si la sensibilisation aux venins d'hyménoptères est fréquente, l'allergie est plus rare mais se retrouve chez 1 à 3 % de la population générale. Sa gravité clinique, tel le choc anaphylactique, est l'indication immédiate d'une désensibilisation. Les man"," ",VRAI,FAUX
7569,2005-12-22,"HM","Gutierrez-Gomez V. Fournier C.","Réactions anaphylactiques induites par l'inuline","Rev Fr Allergol Immunol Clin",2005,"45",,,"493","495"," ","
L'inuline est un hydrate de carbone de plus en plus utilisé dans l'industrie alimentaire en raison de ses propriétés diététiques. Nous décrivons deux cas d'allergie induite par l'inuline présente dans des végétaux et des aliments de régime. Deux patient"," ",VRAI,FAUX
7570,2005-12-22,"HM","Metz-Favre C. Birba E. Metivier AC. de Blay F. Pauli G.","Intérêt du dosage des IgE vis-à-vis de l'allergène recombinant rBet v 1 dans la prise en charge de la pollinose printanière","Rev Fr Allergol Immunol Clin",2005,"45",,,"584","589"," ","
Nous avons évalué le dosage des IgE spécifiques anti-rBet v 1 en tant que nouvel outil diagnostique dans la prise en charge de la pollinose printanière.
Méthodes. - Cent dix-sept dossiers de patients consultant en allergologie ont été sélectionnés sur "," ",VRAI,FAUX
7571,2005-12-22,"HM","Boisnault A. Cassaing S. Morelle K. Dubarry A. Berry A. Linas MD. Rancé F.","Allergie alimentaire à une moisissure présente sur une croûte de fromage : à propos d'une observation pédiatrique","Rev Fr Allergol Immunol Clin",2005,"45",,,"597","600"," ","
Les moisissures sont des microorganismes pouvant être impliqués dans les pathologies allergiques. Leur rôle dans les allergies respiratoires est bien connu, contrairement aux allergies alimentaires. Nous rapportons l'observation d'un enfant de sept ans "," ",VRAI,FAUX
7572,2005-12-22,"HM","Attou D. Caherec A. Bensakhria S. Dookna P. Faverge B.","Allergie aux laits de chèvre et de brebis sans allergie associée au lait de vache : revue générale à propos d'une observation à rebondissements","Rev Fr Allergol Immunol Clin",2005,"45",,,"601","607"," ","
Nous rapportons une observation d'allergie sévère après ingestion de fromages de chèvre et de brebis mais sans allergie associée au lait de vache chez une jeune adolescente de 11 ans et demi. Le diagnostic a été établi sur une histoire clinique convainc"," ",VRAI,FAUX
7573,2005-12-22,"HM","Barnig C. Schulmeister U. Swoboda I. Bessot JC. Spitzauer S. Pauli G.","Allergie aux protéines du lait de vache sans allergie associée au lait de brebis chez l'adulte","Rev Fr Allergol Immunol Clin",2005,"45",,,"608","611"," ","
L'allergie IgE médiée aux protéines de lait de vache est fréquente chez le nourrisson et le jeune enfant, mais peut également apparaître à l'âge adulte. L'allergie aux protéines de lait de vache est souvent associée à une allergie aux laits de chèvre et"," ",VRAI,FAUX
7574,2005-12-22,"HM","Beaumont P. Leduc V. Battais F. Guérin L.","Allergie à un isolat de blé contenu dans les pâtes alimentaires","Rev Fr Allergol Immunol Clin",2005,"45",,,"612","614"," ","
Les isolats de blé, néoallergènes alimentaires résultant de la désamidation du gluten et utilisés comme liants dans l'allergie alimentaire, particulièrement dans les produits de charcuterie, ont été responsables chez une patiente de réactions anaphylact"," ",VRAI,FAUX
